1622306653369681227,0x00000000000006cc,0x0000000000000000
1622306653370681046,0x00000000000006cd,0x0000000000000000
1622306653371681036,0x00000000000006ce,0x0000000000000000
1622306653372680432,0x00000000000006cf,0x0000000000000000
1622306653373681115,0x00000000000006d0,0x0000000000000000
1622306653375681230,0x00000000000006d1,0x0000000000000000
1622306653376679798,0x00000000000006d2,0x0000000000000000
1622306653377680571,0x00000000000006d3,0x0000000000000000
1622306653378680822,0x00000000000006d4,0x0000000000000000
1622306653379679885,0x00000000000006d5,0x0000000000000000
1622306653380679317,0x00000000000006d6,0x0000000000000000
1622306653382680557,0x00000000000006d7,0x0000000000000000
1622306653383679476,0x00000000000006d8,0x0000000000000000
1622306653384680519,0x00000000000006d9,0x0000000000000000
1622306653385676891,0x00000000000006da,0x0000000000000000
1622306653386677466,0x00000000000006db,0x0000000000000000
1622306653387678941,0x00000000000006dc,0x0000000000000000
1622306653389680514,0x00000000000006dd,0x0000000000000000
1622306653390679559,0x00000000000006de,0x0000000000000000
1622306653391679585,0x00000000000006df,0x0000000000000000
1622306653392679368,0x00000000000006e0,0x0000000000000000
1622306653393678800,0x00000000000006e1,0x0000000000000000
1622306653394678313,0x00000000000006e2,0x0000000000000000
1622306653395678168,0x00000000000006e3,0x0000000000000000
1622306653397679318,0x00000000000006e4,0x0000000000000000
1622306653398677895,0x00000000000006e5,0x0000000000000000
1622306653399678164,0x00000000000006e6,0x0000000000000000
1622306653400677623,0x00000000000006e7,0x0000000000000000
1622306653401678738,0x00000000000006e8,0x0000000000000000
1622306653402678143,0x00000000000006e9,0x0000000000000000
1622306653404678681,0x00000000000006ea,0x0000000000000000
1622306653405678275,0x00000000000006eb,0x0000000000000000
1622306653406678220,0x00000000000006ec,0x0000000000000000
1622306653407675060,0x00000000000006ed,0x0000000000000000
1622306653408677354,0x00000000000006ee,0x0000000000000000
1622306653409677065,0x00000000000006ef,0x0000000000000000
1622306653411677909,0x00000000000006f0,0x0000000000000000
1622306653412676810,0x00000000000006f1,0x0000000000000000
1622306653413676737,0x00000000000006f2,0x0000000000000000
1622306653414677051,0x00000000000006f3,0x0000000000000000
1622306653415676645,0x00000000000006f4,0x0000000000000000
1622306653416676068,0x00000000000006f5,0x0000000000000000
1622306653417677048,0x00000000000006f6,0x0000000000000000
1622306653419677127,0x00000000000006f7,0x0000000000000000
1622306653420676271,0x00000000000006f8,0x0000000000000000
1622306653421675766,0x00000000000006f9,0x0000000000000000
1622306653422676143,0x00000000000006fa,0x0000000000000000
1622306653423676619,0x00000000000006fb,0x0000000000000000
1622306653424675844,0x00000000000006fc,0x0000000000000000
1622306653426676031,0x00000000000006fd,0x0000000000000000
1622306653427675787,0x00000000000006fe,0x0000000000000000
1622306653428673356,0x00000000000006ff,0x0000000000000000
1622306653429673013,0x0000000000000700,0x0000000000000000
1622306653430675028,0x0000000000000701,0x0000000000000000
1622306653431674874,0x0000000000000702,0x0000000000000000
1622306653433675799,0x0000000000000703,0x0000000000000000
1622306653434672450,0x0000000000000704,0x0000000000000000
1622306653435675374,0x0000000000000705,0x0000000000000000
1622306653436675652,0x0000000000000706,0x0000000000000000
1622306653437673842,0x0000000000000707,0x0000000000000000
1622306653438674282,0x0000000000000708,0x0000000000000000
1622306653440675153,0x0000000000000709,0x0000000000000000
1622306653441673919,0x000000000000070a,0x0000000000000000
1622306653442675169,0x000000000000070b,0x0000000000000000
1622306653443673449,0x000000000000070c,0x0000000000000000
1622306653444673799,0x000000000000070d,0x0000000000000000
1622306653445673294,0x000000000000070e,0x0000000000000000
1622306653446675435,0x000000000000070f,0x0000000000000000
1622306653448674263,0x0000000000000710,0x0000000000000000
1622306653449673497,0x0000000000000711,0x0000000000000000
1622306653450670868,0x0000000000000712,0x0000000000000000
1622306653451673954,0x0000000000000713,0x0000000000000000
1622306653452674907,0x0000000000000714,0x0000000000000000
1622306653453676913,0x0000000000000715,0x0000000000000000
1622306653455676497,0x0000000000000716,0x0000000000000000
1622306653456675623,0x0000000000000717,0x0000000000000000
1622306653457672922,0x0000000000000718,0x0000000000000000
1622306653458675837,0x0000000000000719,0x0000000000000000
1622306653459672020,0x000000000000071a,0x0000000000000000
1622306653460673711,0x000000000000071b,0x0000000000000000
1622306653462675563,0x000000000000071c,0x0000000000000000
1622306653463672340,0x000000000000071d,0x0000000000000000
1622306653464672483,0x000000000000071e,0x0000000000000000
1622306653465673301,0x000000000000071f,0x0000000000000000
1622306653466673804,0x0000000000000720,0x0000000000000000
1622306653467672993,0x0000000000000721,0x0000000000000000
1622306653468673370,0x0000000000000722,0x0000000000000000
1622306653470675735,0x0000000000000723,0x0000000000000000
1622306653471671198,0x0000000000000724,0x0000000000000000
1622306653472671566,0x0000000000000725,0x0000000000000000
1622306653473672348,0x0000000000000726,0x0000000000000000
1622306653474670961,0x0000000000000727,0x0000000000000000
1622306653475671338,0x0000000000000728,0x0000000000000000
1622306653477673379,0x0000000000000729,0x0000000000000000
1622306653478671623,0x000000000000072a,0x0000000000000000
1622306653479673575,0x000000000000072b,0x0000000000000000
1622306653480671027,0x000000000000072c,0x0000000000000000
1622306653481673591,0x000000000000072d,0x0000000000000000
1622306653482673104,0x000000000000072e,0x0000000000000000
1622306653484670879,0x000000000000072f,0x0000000000000000
1622306653485670653,0x0000000000000730,0x0000000000000000
1622306653486672740,0x0000000000000731,0x0000000000000000
1622306653487669211,0x0000000000000732,0x0000000000000000
1622306653488670434,0x0000000000000733,0x0000000000000000
1622306653489670298,0x0000000000000734,0x0000000000000000
1622306653490670288,0x0000000000000735,0x0000000000000000
1622306653492671816,0x0000000000000736,0x0000000000000000
1622306653493667135,0x0000000000000737,0x0000000000000000
1622306653494668520,0x0000000000000738,0x0000000000000000
1622306653495669419,0x0000000000000739,0x0000000000000000
1622306653496668932,0x000000000000073a,0x0000000000000000
1622306653497668553,0x000000000000073b,0x0000000000000000
1622306653499669829,0x000000000000073c,0x0000000000000000
1622306653500668550,0x000000000000073d,0x0000000000000000
1622306653501667919,0x000000000000073e,0x0000000000000000
1622306653502668611,0x000000000000073f,0x0000000000000000
1622306653503668538,0x0000000000000740,0x0000000000000000
1622306653504668150,0x0000000000000741,0x0000000000000000
1622306653506669372,0x0000000000000742,0x0000000000000000
1622306653507668543,0x0000000000000743,0x0000000000000000
1622306653508667930,0x0000000000000744,0x0000000000000000
1622306653509668397,0x0000000000000745,0x0000000000000000
1622306653510667739,0x0000000000000746,0x0000000000000000
1622306653511667072,0x0000000000000747,0x0000000000000000
1622306653512667287,0x0000000000000748,0x0000000000000000
1622306653514668941,0x0000000000000749,0x0000000000000000
1622306653515665367,0x000000000000074a,0x0000000000000000
1622306653516667688,0x000000000000074b,0x0000000000000000
1622306653517667300,0x000000000000074c,0x0000000000000000
1622306653518666822,0x000000000000074d,0x0000000000000000
1622306653519667469,0x000000000000074e,0x0000000000000000
1622306653521667809,0x000000000000074f,0x0000000000000000
1622306653522666026,0x0000000000000750,0x0000000000000000
1622306653523666133,0x0000000000000751,0x0000000000000000
1622306653524666429,0x0000000000000752,0x0000000000000000
1622306653525666914,0x0000000000000753,0x0000000000000000
1622306653526666391,0x0000000000000754,0x0000000000000000
1622306653528667811,0x0000000000000755,0x0000000000000000
1622306653529666370,0x0000000000000756,0x0000000000000000
1622306653530665676,0x0000000000000757,0x0000000000000000
1622306653531666161,0x0000000000000758,0x0000000000000000
1622306653532665485,0x0000000000000759,0x0000000000000000
1622306653533665952,0x000000000000075a,0x0000000000000000
1622306653534665456,0x000000000000075b,0x0000000000000000
1622306653536664527,0x000000000000075c,0x0000000000000000
1622306653537663176,0x000000000000075d,0x0000000000000000
1622306653538662545,0x000000000000075e,0x0000000000000000
1622306653539665523,0x000000000000075f,0x0000000000000000
1622306653540665360,0x0000000000000760,0x0000000000000000
1622306653541665071,0x0000000000000761,0x0000000000000000
1622306653543665645,0x0000000000000762,0x0000000000000000
1622306653544663997,0x0000000000000763,0x0000000000000000
1622306653545664950,0x0000000000000764,0x0000000000000000
1622306653546664751,0x0000000000000765,0x0000000000000000
1622306653547672913,0x0000000000000766,0x0000000000000000
1622306653548663255,0x0000000000000767,0x0000000000000000
1622306653550632518,0x0000000000000768,0x0000000000000000
1622306653551664710,0x0000000000000769,0x0000000000000000
1622306653552663746,0x000000000000076a,0x0000000000000000
1622306653553662683,0x000000000000076b,0x0000000000000000
1622306653554663276,0x000000000000076c,0x0000000000000000
1622306653555663536,0x000000000000076d,0x0000000000000000
1622306653557663372,0x000000000000076e,0x0000000000000000
1622306653558663794,0x000000000000076f,0x0000000000000000
1622306653559664045,0x0000000000000770,0x0000000000000000
1622306653560662046,0x0000000000000771,0x0000000000000000
1622306653561664547,0x0000000000000772,0x0000000000000000
1622306653562661306,0x0000000000000773,0x0000000000000000
1622306653563662160,0x0000000000000774,0x0000000000000000
1622306653565663085,0x0000000000000775,0x0000000000000000
1622306653566660609,0x0000000000000776,0x0000000000000000
1622306653567662480,0x0000000000000777,0x0000000000000000
1622306653568661534,0x0000000000000778,0x0000000000000000
1622306653569661614,0x0000000000000779,0x0000000000000000
1622306653570661703,0x000000000000077a,0x0000000000000000
1622306653572662394,0x000000000000077b,0x0000000000000000
1622306653573662618,0x000000000000077c,0x0000000000000000
1622306653574661672,0x000000000000077d,0x0000000000000000
1622306653575660456,0x000000000000077e,0x0000000000000000
1622306653576660761,0x000000000000077f,0x0000000000000000
1622306653577661039,0x0000000000000780,0x0000000000000000
1622306653579661793,0x0000000000000781,0x0000000000000000
1622306653580661387,0x0000000000000782,0x0000000000000000
1622306653581660675,0x0000000000000783,0x0000000000000000
